,Brand,Price,Horsepower,Fuel Efficiency,Encodede_Brand,Scaled_HorsePower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
1931,Brand C,49038,369,21.5,6,0.6725,0.46,0.625,0.005398874342346751
1932,Brand Y,43913,178,18.3,3,0.195,0.332,0.25,0.00296244847767176
1933,Brand E,83824,450,32.5,2,0.875,0.9,0.125,0.0038741887764840617
1934,Brand D,81536,307,27.0,9,0.5175,0.68,1.0,0.0027349882260596543
1935,Brand B,47201,429,27.2,5,0.8225,0.688,0.5,0.006535031037478019
1936,Brand E,57805,365,12.6,2,0.6625,0.10399999999999998,0.125,0.004485425136233889
1937,Brand B,52505,292,16.8,5,0.48,0.272,0.5,0.00398895343300638
1938,Brand W,61986,373,21.6,1,0.6825,0.4640000000000001,0.0,0.004316781208660019
1939,Brand Z,40995,378,24.3,7,0.695,0.5720000000000001,0.75,0.006632272228320526
1940,Brand E,90730,427,15.3,2,0.8175,0.21200000000000002,0.125,0.0033449796098313674
1941,Brand B,60261,363,18.0,5,0.6575,0.32,0.5,0.0043062677353512225
1942,Brand W,65526,229,15.1,1,0.3225,0.204,0.0,0.0025154900344901256
1943,Brand E,38982,438,19.3,2,0.845,0.37200000000000005,0.125,0.008013698630136986
1944,Brand A,86179,289,26.0,4,0.4725,0.64,0.375,0.0024379489202705994
1945,Brand A,74111,399,34.5,4,0.7475,0.98,0.375,0.003908326699140478
1946,Brand Y,67017,214,23.7,3,0.285,0.5479999999999999,0.25,0.0023413462255845526
1947,Brand A,66041,326,16.6,4,0.565,0.26400000000000007,0.375,0.003530836904347299
1948,Brand E,66698,398,22.5,2,0.745,0.5,0.125,0.0042782392275630445
1949,Brand W,36407,400,29.7,1,0.75,0.7879999999999999,0.0,0.007935561842502816
1950,Brand B,50006,425,33.3,5,0.8125,0.9319999999999999,0.5,0.006149062112546495
1951,Brand E,31197,166,20.0,2,0.165,0.4,0.125,0.003917043305446036
1952,Brand C,66704,496,21.8,6,0.99,0.47200000000000003,0.625,0.005303130247061646
1953,Brand B,58979,496,29.8,5,0.99,0.792,0.5,0.006038420454738127
1954,Brand X,68104,348,27.0,8,0.62,0.68,0.875,0.003695818160460472
1955,Brand B,92533,131,26.0,5,0.0775,0.64,0.5,0.0010752920579685083
1956,Brand W,73853,467,14.9,1,0.9175,0.196,0.0,0.00448688611160007
1957,Brand D,83877,126,32.5,9,0.065,0.9,1.0,0.0011677813941843413
1958,Brand D,50375,444,22.7,9,0.86,0.508,1.0,0.006304913151364763
1959,Brand C,41812,329,33.6,6,0.5725,0.9440000000000001,0.625,0.005749067253420071
1960,Brand Y,58179,412,13.0,3,0.78,0.12,0.25,0.0050241496072466005
1961,Brand W,65631,448,28.5,1,0.87,0.74,0.0,0.004908503603480063
1962,Brand C,58343,185,13.9,6,0.2125,0.15600000000000003,0.625,0.002291106045283924
1963,Brand X,96409,362,22.7,8,0.655,0.508,0.875,0.0026990218755510377
1964,Brand B,48847,478,15.4,5,0.945,0.21600000000000003,0.5,0.006944541118185353
1965,Brand Y,78694,441,33.4,3,0.8525,0.9359999999999999,0.25,0.004050118179276692
1966,Brand Y,49801,312,33.2,3,0.53,0.9280000000000002,0.25,0.004585450091363627
1967,Brand D,45335,397,33.9,9,0.7425,0.956,1.0,0.006354251681923459
1968,Brand E,32430,309,12.1,2,0.5225,0.08399999999999999,0.125,0.006781683626271969
1969,Brand B,98064,329,31.8,5,0.5725,0.872,0.5,0.002445749714472181
1970,Brand C,87275,216,22.8,6,0.29,0.512,0.625,0.0018108278430249212
1971,Brand A,98802,401,25.0,4,0.7525,0.6,0.375,0.0029169450011133375
1972,Brand B,52256,297,30.1,5,0.4925,0.804,0.5,0.004151293631353337
1973,Brand Z,96902,239,15.7,7,0.3475,0.22799999999999998,0.75,0.0017750923613547708
1974,Brand E,95399,474,11.4,2,0.935,0.056000000000000015,0.125,0.0035138733110409957
1975,Brand C,60855,293,16.9,6,0.4825,0.27599999999999997,0.625,0.003453619258894092
1976,Brand C,51127,281,15.3,6,0.4525,0.21200000000000002,0.625,0.00393705869697029
1977,Brand B,54795,267,20.3,5,0.4175,0.41200000000000003,0.5,0.0035220366821790304
1978,Brand X,54119,252,15.9,8,0.38,0.23600000000000002,0.875,0.003347622831168351
1979,Brand X,57501,429,33.1,8,0.8225,0.924,0.875,0.005395210518077946
1980,Brand D,94023,422,21.2,9,0.805,0.44799999999999995,1.0,0.003209427480510088
1981,Brand C,57088,187,26.9,6,0.2175,0.6759999999999999,0.625,0.0024343119394618835
1982,Brand A,86984,126,18.2,4,0.065,0.32799999999999996,0.375,0.0010767497470799226
1983,Brand D,64732,386,33.4,9,0.715,0.9359999999999999,1.0,0.004328925415559537
1984,Brand X,31892,344,15.7,8,0.61,0.22799999999999998,0.875,0.007698168819766712
1985,Brand Z,31159,480,20.4,7,0.95,0.4159999999999999,0.75,0.01097981321608524
1986,Brand A,42283,473,23.9,4,0.9325,0.5559999999999999,0.375,0.008000141901000402
1987,Brand C,48723,237,12.6,6,0.3425,0.10399999999999998,0.625,0.0034825441783141427
1988,Brand A,69846,152,13.7,4,0.13,0.14799999999999996,0.375,0.0015821951149672135
1989,Brand Z,46725,161,14.7,7,0.1525,0.18799999999999997,0.75,0.0025063670411985014
1990,Brand B,86990,174,10.4,5,0.185,0.016000000000000014,0.5,0.0014360271295551213
1991,Brand X,40206,385,32.0,8,0.7125,0.88,0.875,0.006941749987564046
1992,Brand X,86117,212,27.8,8,0.28,0.7120000000000001,0.875,0.0018200819814902978
1993,Brand X,81274,355,29.5,8,0.6375,0.78,0.875,0.003166449294977483
1994,Brand X,30183,415,21.0,8,0.7875,0.44,0.875,0.009833349898949741
1995,Brand Z,34535,196,15.2,7,0.24,0.20799999999999996,0.75,0.004104821195888229
1996,Brand C,35215,377,25.3,6,0.6925,0.612,0.625,0.0077094987931279274
1997,Brand E,72980,294,21.8,2,0.485,0.47200000000000003,0.125,0.0029095642641819674
1998,Brand Z,55921,443,11.0,7,0.8575,0.04,0.75,0.005604334686432646
1999,Brand B,95051,225,12.4,5,0.3125,0.09600000000000002,0.5,0.0016961420710986733
